timeframe,setup,rr,feature,bucket,trades,wins,losses,win_rate_pct_num,win_rate_pct
1h,DL,1.5,range_pct,low60,108,38,70,35.18518518518518,"35,2%"
1h,DL,1.5,sma8,top30,54,19,35,35.18518518518518,"35,2%"
1h,DL,1.5,sma80,top30,54,19,35,35.18518518518518,"35,2%"
1h,DL,1.5,atr_pct,low30,54,19,35,35.18518518518518,"35,2%"
1h,DL,1.5,ret_3_pct,low30,54,19,35,35.18518518518518,"35,2%"
1h,DL,1.5,rsi,low30,54,19,35,35.18518518518518,"35,2%"
1h,DL,1.5,rolling_high_20,top30,54,19,35,35.18518518518518,"35,2%"
1h,PFR,3.0,upper_wick_pct,low15,54,19,35,35.18518518518518,"35,2%"
1h,PFR,3.0,rsi,low15,54,19,35,35.18518518518518,"35,2%"
1h,DL,1.0,lower_wick_pct,low40,74,26,48,35.13513513513514,"35,1%"
1h,DL,1.0,vol_z,low40,74,26,48,35.13513513513514,"35,1%"
1h,DL,1.0,sma80,top20,37,13,24,35.13513513513514,"35,1%"
1h,DL,1.0,lower_wick_pct,low20,37,13,24,35.13513513513514,"35,1%"
1h,PFR,2.0,sma80,top25,94,33,61,35.1063829787234,"35,1%"
1h,PFR,2.0,ma_gap_pct,quartile_0,94,33,61,35.1063829787234,"35,1%"
1h,PFR,2.0,ma_gap_pct,low25,94,33,61,35.1063829787234,"35,1%"
1h,PFR,2.0,lower_wick_pct,top25,94,33,61,35.1063829787234,"35,1%"
1h,PFR,2.0,rolling_high_20,top25,94,33,61,35.1063829787234,"35,1%"
1h,PFR,2.0,rolling_low_20,top25,94,33,61,35.1063829787234,"35,1%"
1h,PFR,2.0,dist_to_low_n_pct,top25,94,33,61,35.1063829787234,"35,1%"
1h,PFR,3.0,bars_since_new_high,top15,57,20,37,35.08771929824561,"35,1%"
1h,PFR,3.0,context_bars_since_extreme,top15,57,20,37,35.08771929824561,"35,1%"
1h,PFR,1.5,dist_to_high_n_pct,quartile_2,97,34,63,35.051546391752574,"35,1%"
1h,PFR,1.5,vol_z,quartile_1,97,34,63,35.051546391752574,"35,1%"
1h,PFR,1.5,pullback_from_new_high_pct,quartile_1,97,34,63,35.051546391752574,"35,1%"
1h,PFR,1.5,context_pullback_pct,quartile_1,97,34,63,35.051546391752574,"35,1%"
1h,DL,2.0,sma8,low60,103,36,67,34.95145631067961,"35,0%"
1h,DL,2.0,sma80,low60,103,36,67,34.95145631067961,"35,0%"
1h,DL,2.0,dist_to_sma80_pct,top60,103,36,67,34.95145631067961,"35,0%"
1h,DL,2.0,ret_3_pct,top60,103,36,67,34.95145631067961,"35,0%"
1h,DL,2.0,rolling_high_20,low60,103,36,67,34.95145631067961,"35,0%"
1h,DL,2.0,pos_in_range_n,top60,103,36,67,34.95145631067961,"35,0%"
1h,DL,2.0,dist_to_low_n_pct,top60,103,36,67,34.95145631067961,"35,0%"
1h,PFR,2.0,sma8,top40,149,52,97,34.899328859060404,"34,9%"
1h,PFR,2.0,sma80,top40,149,52,97,34.899328859060404,"34,9%"
1h,PFR,2.0,upper_wick,low40,149,52,97,34.899328859060404,"34,9%"
1h,PFR,2.0,clv,top40,149,52,97,34.899328859060404,"34,9%"
1h,PFR,2.0,rolling_high_20,top40,149,52,97,34.899328859060404,"34,9%"
1h,PFR,2.0,rolling_low_20,top40,149,52,97,34.899328859060404,"34,9%"
1h,PFR,2.0,pos_in_range_n,low40,149,52,97,34.899328859060404,"34,9%"
1h,PFR,2.0,pullback_from_new_high_pct,low40,149,52,97,34.899328859060404,"34,9%"
1h,PFR,2.0,context_pullback_pct,low40,149,52,97,34.899328859060404,"34,9%"
1h,DL,2.0,sma8,low50,86,30,56,34.883720930232556,"34,9%"
1h,DL,2.0,sma80,low50,86,30,56,34.883720930232556,"34,9%"
1h,DL,2.0,slope_strength,top50,86,30,56,34.883720930232556,"34,9%"
1h,DL,2.0,ret_3_pct,top50,86,30,56,34.883720930232556,"34,9%"
1h,DL,2.0,rsi,top50,86,30,56,34.883720930232556,"34,9%"
1h,DL,2.0,rolling_low_20,low50,86,30,56,34.883720930232556,"34,9%"
1h,DL,2.0,dist_to_high_n_pct,low50,86,30,56,34.883720930232556,"34,9%"
1h,DL,2.0,ma_gap_pct,quartile_2,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,dist_to_sma80_pct,quartile_3,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,dist_to_sma80_pct,top25,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,range_pct,quartile_3,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,range_pct,top25,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,body_pct,quartile_3,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,body_pct,top25,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,upper_wick,quartile_2,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,lower_wick,quartile_3,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,lower_wick,top25,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,upper_wick_pct,quartile_3,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,upper_wick_pct,top25,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,lower_wick_pct,quartile_1,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,ret_1_pct,quartile_0,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,ret_1_pct,low25,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,ret_5_pct,quartile_3,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,ret_5_pct,top25,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,dist_to_low_n_pct,quartile_2,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,pullback_from_new_high_pct,quartile_1,43,15,28,34.883720930232556,"34,9%"
1h,DL,2.0,context_pullback_pct,quartile_1,43,15,28,34.883720930232556,"34,9%"
1h,PFR,2.0,upper_wick_pct,low60,224,78,146,34.82142857142857,"34,8%"
1h,PFR,2.0,rsi,low60,224,78,146,34.82142857142857,"34,8%"
1h,PFR,2.0,dist_to_low_n_pct,top60,224,78,146,34.82142857142857,"34,8%"
1h,PFR,2.0,ma_gap_pct,top30,112,39,73,34.82142857142857,"34,8%"
1h,PFR,2.0,range_pct,low30,112,39,73,34.82142857142857,"34,8%"
1h,PFR,2.0,ret_5_pct,top30,112,39,73,34.82142857142857,"34,8%"
1h,PFR,2.0,rolling_high_20,top30,112,39,73,34.82142857142857,"34,8%"
1h,PFR,2.0,dist_to_low_n_pct,low30,112,39,73,34.82142857142857,"34,8%"
1h,PFR,2.0,pullback_from_new_high_pct,top30,112,39,73,34.82142857142857,"34,8%"
1h,PFR,2.0,context_pullback_pct,top30,112,39,73,34.82142857142857,"34,8%"
1h,DL,2.0,atr_pct,top40,69,24,45,34.78260869565217,"34,8%"
1h,DL,2.0,range_pct,top40,69,24,45,34.78260869565217,"34,8%"
1h,DL,2.0,body_pct,top40,69,24,45,34.78260869565217,"34,8%"
1h,DL,2.0,clv,top40,69,24,45,34.78260869565217,"34,8%"
1h,DL,2.0,ret_1_pct,low40,69,24,45,34.78260869565217,"34,8%"
1h,DL,2.0,ret_5_pct,top40,69,24,45,34.78260869565217,"34,8%"
1h,PFR,2.0,ret_3_pct,top50,187,65,122,34.75935828877005,"34,8%"
1h,PFR,2.0,pos_in_range_n,top50,187,65,122,34.75935828877005,"34,8%"
1h,DL,1.5,ma_gap_pct,low40,72,25,47,34.72222222222222,"34,7%"
1h,DL,1.5,upper_wick,top40,72,25,47,34.72222222222222,"34,7%"
1h,DL,1.5,lower_wick,low40,72,25,47,34.72222222222222,"34,7%"
1h,DL,1.5,pos_in_range_n,low40,72,25,47,34.72222222222222,"34,7%"
1h,PFR,3.0,clv,top20,72,25,47,34.72222222222222,"34,7%"
1h,PFR,1.5,range,quartile_0,98,34,64,34.69387755102041,"34,7%"
1h,PFR,1.5,range,low25,98,34,64,34.69387755102041,"34,7%"
1h,PFR,1.5,body_pct,quartile_0,98,34,64,34.69387755102041,"34,7%"
1h,PFR,1.5,body_pct,low25,98,34,64,34.69387755102041,"34,7%"
1h,PFR,1.5,clv,quartile_0,98,34,64,34.69387755102041,"34,7%"
1h,PFR,1.5,clv,low25,98,34,64,34.69387755102041,"34,7%"
1h,PFR,1.5,ret_1_pct,quartile_0,98,34,64,34.69387755102041,"34,7%"
1h,PFR,1.5,ret_1_pct,low25,98,34,64,34.69387755102041,"34,7%"
1h,DL,2.0,bars_since_new_high,top25,49,17,32,34.69387755102041,"34,7%"
1h,DL,2.0,context_bars_since_extreme,top25,49,17,32,34.69387755102041,"34,7%"
1h,PFR,2.0,atr_pct,top20,75,26,49,34.66666666666667,"34,7%"
1h,PFR,2.0,lower_wick_pct,low20,75,26,49,34.66666666666667,"34,7%"
1h,PFR,2.0,rsi,top20,75,26,49,34.66666666666667,"34,7%"
1h,PFR,2.0,vol_z,low20,75,26,49,34.66666666666667,"34,7%"
1h,PFR,2.0,bars_since_new_high,low10,75,26,49,34.66666666666667,"34,7%"
1h,PFR,2.0,bars_since_new_high,low15,75,26,49,34.66666666666667,"34,7%"
1h,PFR,2.0,bars_since_new_high,low20,75,26,49,34.66666666666667,"34,7%"
1h,PFR,2.0,context_bars_since_extreme,low10,75,26,49,34.66666666666667,"34,7%"
1h,PFR,2.0,context_bars_since_extreme,low15,75,26,49,34.66666666666667,"34,7%"
1h,PFR,2.0,context_bars_since_extreme,low20,75,26,49,34.66666666666667,"34,7%"
1h,PFR,1.5,dist_to_sma80_pct,low40,156,54,102,34.61538461538461,"34,6%"
1h,PFR,1.5,atr,low20,78,27,51,34.61538461538461,"34,6%"
1h,DL,2.0,body,low30,52,18,34,34.61538461538461,"34,6%"
1h,DL,2.0,body_pct,top30,52,18,34,34.61538461538461,"34,6%"
1h,DL,2.0,lower_wick,top30,52,18,34,34.61538461538461,"34,6%"
1h,DL,2.0,ret_1_pct,low30,52,18,34,34.61538461538461,"34,6%"
1h,DL,2.0,ret_5_pct,low30,52,18,34,34.61538461538461,"34,6%"
1h,DL,2.0,ret_5_pct,top30,52,18,34,34.61538461538461,"34,6%"
1h,PFR,2.0,__ALL__,ALL,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,low10,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,top10,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,low15,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,top15,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,low20,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,top20,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,low25,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,top25,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,low30,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,top30,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,low40,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,top40,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,low50,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,top50,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,low60,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,after_new_high_flag,top60,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,low10,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,top10,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,low15,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,top15,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,low20,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,top20,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,low25,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,top25,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,low30,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,top30,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,low40,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,top40,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,low50,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,top50,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,low60,373,129,244,34.584450402144775,"34,6%"
1h,PFR,2.0,context_after_extreme_flag,top60,373,129,244,34.584450402144775,"34,6%"
1h,PFR,1.0,body_pct,low20,81,28,53,34.5679012345679,"34,6%"
1h,PFR,1.0,ret_1_pct,low20,81,28,53,34.5679012345679,"34,6%"
1h,DL,1.5,slope_strength,low50,90,31,59,34.44444444444444,"34,4%"
1h,DL,1.5,pos_in_range_n,low50,90,31,59,34.44444444444444,"34,4%"
1h,PFR,3.0,upper_wick,quartile_0,90,31,59,34.44444444444444,"34,4%"
1h,PFR,3.0,upper_wick,low25,90,31,59,34.44444444444444,"34,4%"
1h,PFR,1.0,body_pct,low15,61,21,40,34.42622950819672,"34,4%"
1h,PFR,1.0,ret_1_pct,low15,61,21,40,34.42622950819672,"34,4%"
1h,PFR,2.0,sma8,quartile_3,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,body_pct,quartile_1,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,ret_1_pct,quartile_1,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,rolling_high_20,quartile_3,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,vol_z,quartile_2,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,pullback_from_new_high_pct,quartile_3,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,context_pullback_pct,quartile_3,93,32,61,34.40860215053764,"34,4%"
1h,PFR,3.0,bars_since_new_high,top25,93,32,61,34.40860215053764,"34,4%"
1h,PFR,3.0,context_bars_since_extreme,top25,93,32,61,34.40860215053764,"34,4%"
1h,PFR,2.0,sma8,low60,224,77,147,34.375,"34,4%"
1h,PFR,2.0,sma80,low60,224,77,147,34.375,"34,4%"
1h,PFR,2.0,upper_wick,top60,224,77,147,34.375,"34,4%"
1h,PFR,2.0,clv,low60,224,77,147,34.375,"34,4%"
1h,PFR,2.0,rolling_high_20,low60,224,77,147,34.375,"34,4%"
1h,PFR,2.0,rolling_low_20,low60,224,77,147,34.375,"34,4%"
1h,PFR,2.0,pos_in_range_n,top60,224,77,147,34.375,"34,4%"
1h,PFR,2.0,pullback_from_new_high_pct,top60,224,77,147,34.375,"34,4%"
1h,PFR,2.0,context_pullback_pct,top60,224,77,147,34.375,"34,4%"
1h,DL,2.0,ma_gap_pct,top20,35,12,23,34.285714285714285,"34,3%"
1h,DL,2.0,slope_strength,low20,35,12,23,34.285714285714285,"34,3%"
1h,DL,2.0,range,top20,35,12,23,34.285714285714285,"34,3%"
1h,DL,2.0,body,low20,35,12,23,34.285714285714285,"34,3%"
1h,DL,2.0,lower_wick,top20,35,12,23,34.285714285714285,"34,3%"
1h,DL,2.0,lower_wick_pct,top20,35,12,23,34.285714285714285,"34,3%"
1h,DL,2.0,ret_5_pct,top20,35,12,23,34.285714285714285,"34,3%"
1h,DL,2.0,bars_since_new_high,low10,35,12,23,34.285714285714285,"34,3%"
1h,DL,2.0,bars_since_new_high,low15,35,12,23,34.285714285714285,"34,3%"
1h,DL,2.0,bars_since_new_high,low20,35,12,23,34.285714285714285,"34,3%"
1h,DL,2.0,pullback_from_new_high_pct,low20,35,12,23,34.285714285714285,"34,3%"
1h,DL,2.0,context_bars_since_extreme,low10,35,12,23,34.285714285714285,"34,3%"
1h,DL,2.0,context_bars_since_extreme,low15,35,12,23,34.285714285714285,"34,3%"
1h,DL,2.0,context_bars_since_extreme,low20,35,12,23,34.285714285714285,"34,3%"
1h,DL,2.0,context_pullback_pct,low20,35,12,23,34.285714285714285,"34,3%"
1h,DL,1.5,slope_strength,low60,108,37,71,34.25925925925926,"34,3%"
1h,DL,1.5,clv,low60,108,37,71,34.25925925925926,"34,3%"
1h,PFR,2.0,upper_wick_pct,top40,149,51,98,34.22818791946309,"34,2%"
1h,PFR,2.0,rsi,top40,149,51,98,34.22818791946309,"34,2%"
1h,PFR,2.0,dist_to_low_n_pct,low40,149,51,98,34.22818791946309,"34,2%"
1h,PFR,2.0,slope_strength,low50,187,64,123,34.22459893048128,"34,2%"
1h,PFR,2.0,upper_wick_pct,top50,187,64,123,34.22459893048128,"34,2%"
1h,PFR,2.0,ret_3_pct,low50,187,64,123,34.22459893048128,"34,2%"
1h,PFR,2.0,pos_in_range_n,low50,187,64,123,34.22459893048128,"34,2%"
1h,PFR,2.0,atr,top10,38,13,25,34.21052631578947,"34,2%"
1h,PFR,2.0,ret_3_pct,low10,38,13,25,34.21052631578947,"34,2%"
1h,PFR,2.0,ret_5_pct,low10,38,13,25,34.21052631578947,"34,2%"
1h,PFR,2.0,ret_5_pct,top10,38,13,25,34.21052631578947,"34,2%"
1h,PFR,2.0,vol_z,low10,38,13,25,34.21052631578947,"34,2%"
1h,PFR,1.5,sma8,low30,117,40,77,34.18803418803419,"34,2%"
1h,PFR,1.5,lower_wick_pct,low30,117,40,77,34.18803418803419,"34,2%"
1h,PFR,1.5,rolling_high_20,low30,117,40,77,34.18803418803419,"34,2%"
1h,DL,3.0,dist_to_sma80_pct,quartile_2,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,slope_strength,quartile_3,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,slope_strength,top25,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,clv,quartile_2,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,ret_5_pct,quartile_0,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,ret_5_pct,low25,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,dist_to_high_n_pct,quartile_1,41,14,27,34.146341463414636,"34,1%"
1h,DL,3.0,vol_z,quartile_2,41,14,27,34.146341463414636,"34,1%"
1h,PFR,1.0,sma8,low10,41,14,27,34.146341463414636,"34,1%"
1h,PFR,1.0,sma80,low10,41,14,27,34.146341463414636,"34,1%"
1h,PFR,1.0,range_pct,low10,41,14,27,34.146341463414636,"34,1%"
1h,PFR,1.0,clv,low10,41,14,27,34.146341463414636,"34,1%"
1h,PFR,2.0,upper_wick,low60,226,77,149,34.070796460176986,"34,1%"
1h,PFR,2.0,sma8,top25,94,32,62,34.04255319148936,"34,0%"
1h,PFR,2.0,range,quartile_1,94,32,62,34.04255319148936,"34,0%"
1h,PFR,2.0,range_pct,quartile_0,94,32,62,34.04255319148936,"34,0%"
1h,PFR,2.0,range_pct,low25,94,32,62,34.04255319148936,"34,0%"
1h,PFR,2.0,pullback_from_new_high_pct,top25,94,32,62,34.04255319148936,"34,0%"
1h,PFR,2.0,context_pullback_pct,top25,94,32,62,34.04255319148936,"34,0%"
1h,DL,1.0,vol_z,quartile_0,47,16,31,34.04255319148936,"34,0%"
1h,DL,1.0,vol_z,low25,47,16,31,34.04255319148936,"34,0%"
1h,PFR,1.5,ma_gap_pct,quartile_1,97,33,64,34.02061855670103,"34,0%"
1h,PFR,1.5,pos_in_range_n,quartile_1,97,33,64,34.02061855670103,"34,0%"
1h,PFR,1.5,pos_in_range_n,quartile_2,97,33,64,34.02061855670103,"34,0%"
1h,DL,2.0,ma_gap_pct,top60,103,35,68,33.980582524271846,"34,0%"
1h,DL,2.0,rolling_low_20,low60,103,35,68,33.980582524271846,"34,0%"
1h,PFR,2.0,slope_strength,low60,224,76,148,33.92857142857143,"33,9%"
1h,PFR,2.0,slope_strength,top60,224,76,148,33.92857142857143,"33,9%"
1h,PFR,2.0,atr_pct,top60,224,76,148,33.92857142857143,"33,9%"
1h,PFR,2.0,dist_to_high_n_pct,low60,224,76,148,33.92857142857143,"33,9%"
1h,PFR,2.0,ma_gap_pct,low30,112,38,74,33.92857142857143,"33,9%"
1h,PFR,2.0,atr_pct,low30,112,38,74,33.92857142857143,"33,9%"
1h,PFR,2.0,lower_wick,low30,112,38,74,33.92857142857143,"33,9%"
1h,PFR,2.0,dist_to_low_n_pct,top30,112,38,74,33.92857142857143,"33,9%"
1h,DL,1.0,lower_wick_pct,low30,56,19,37,33.92857142857143,"33,9%"
1h,PFR,2.0,dist_to_sma80_pct,low15,56,19,37,33.92857142857143,"33,9%"
1h,PFR,2.0,atr,top15,56,19,37,33.92857142857143,"33,9%"
1h,PFR,2.0,atr_pct,top15,56,19,37,33.92857142857143,"33,9%"
1h,PFR,2.0,lower_wick,low15,56,19,37,33.92857142857143,"33,9%"
1h,PFR,2.0,dist_to_high_n_pct,top15,56,19,37,33.92857142857143,"33,9%"
1h,PFR,1.5,sma8,top15,59,20,39,33.89830508474576,"33,9%"
1h,PFR,1.5,ma_gap_pct,top15,59,20,39,33.89830508474576,"33,9%"
1h,PFR,1.5,rolling_high_20,top15,59,20,39,33.89830508474576,"33,9%"
1h,DL,2.0,bars_since_new_high,top30,83,28,55,33.734939759036145,"33,7%"
1h,DL,2.0,bars_since_new_high,top40,83,28,55,33.734939759036145,"33,7%"
1h,DL,2.0,context_bars_since_extreme,top30,83,28,55,33.734939759036145,"33,7%"
1h,DL,2.0,context_bars_since_extreme,top40,83,28,55,33.734939759036145,"33,7%"
1h,DL,2.0,atr,low50,86,29,57,33.72093023255814,"33,7%"
1h,DL,2.0,atr_pct,top50,86,29,57,33.72093023255814,"33,7%"
1h,DL,2.0,range,top50,86,29,57,33.72093023255814,"33,7%"
1h,DL,2.0,body_pct,top50,86,29,57,33.72093023255814,"33,7%"
1h,DL,2.0,ret_1_pct,low50,86,29,57,33.72093023255814,"33,7%"
1h,PFR,3.0,ret_5_pct,quartile_1,89,30,59,33.70786516853933,"33,7%"
1h,PFR,3.0,bars_since_new_high,quartile_3,89,30,59,33.70786516853933,"33,7%"
1h,PFR,3.0,context_bars_since_extreme,quartile_3,89,30,59,33.70786516853933,"33,7%"
1h,PFR,2.0,atr_pct,low50,187,63,124,33.68983957219251,"33,7%"
1h,PFR,2.0,upper_wick,low50,187,63,124,33.68983957219251,"33,7%"
1h,PFR,2.0,clv,low50,187,63,124,33.68983957219251,"33,7%"
1h,PFR,1.5,body,quartile_0,98,33,65,33.6734693877551,"33,7%"
1h,PFR,1.5,body,low25,98,33,65,33.6734693877551,"33,7%"
1h,PFR,2.0,dist_to_sma80_pct,top40,149,50,99,33.557046979865774,"33,6%"
1h,PFR,2.0,atr,low40,149,50,99,33.557046979865774,"33,6%"
1h,PFR,2.0,atr_pct,top40,149,50,99,33.557046979865774,"33,6%"
1h,PFR,2.0,range,low40,149,50,99,33.557046979865774,"33,6%"
1h,PFR,2.0,range_pct,low40,149,50,99,33.557046979865774,"33,6%"
1h,PFR,2.0,lower_wick_pct,top40,149,50,99,33.557046979865774,"33,6%"
1h,PFR,2.0,ret_3_pct,low40,149,50,99,33.557046979865774,"33,6%"
1h,PFR,2.0,atr,low60,224,75,149,33.482142857142854,"33,5%"
1h,PFR,2.0,range_pct,low60,224,75,149,33.482142857142854,"33,5%"
1h,PFR,2.0,upper_wick_pct,top60,224,75,149,33.482142857142854,"33,5%"
1h,PFR,2.0,atr,quartile_1,93,31,62,33.33333333333333,"33,3%"
1h,DL,1.5,ma_gap_pct,low50,90,30,60,33.33333333333333,"33,3%"
1h,DL,1.5,range_pct,low50,90,30,60,33.33333333333333,"33,3%"
1h,DL,1.5,ret_3_pct,low50,90,30,60,33.33333333333333,"33,3%"
1h,PFR,1.5,range,low20,78,26,52,33.33333333333333,"33,3%"
1h,PFR,1.5,clv,low20,78,26,52,33.33333333333333,"33,3%"
1h,PFR,1.5,rolling_high_20,low20,78,26,52,33.33333333333333,"33,3%"
1h,PFR,2.0,dist_to_sma80_pct,low20,75,25,50,33.33333333333333,"33,3%"
1h,PFR,2.0,ret_5_pct,top20,75,25,50,33.33333333333333,"33,3%"
1h,DL,1.5,dist_to_sma80_pct,low40,72,24,48,33.33333333333333,"33,3%"
1h,DL,1.5,range_pct,low40,72,24,48,33.33333333333333,"33,3%"
1h,PFR,3.0,dist_to_low_n_pct,low20,72,24,48,33.33333333333333,"33,3%"
1h,DL,2.0,body,top40,69,23,46,33.33333333333333,"33,3%"
1h,DL,2.0,upper_wick,low40,69,23,46,33.33333333333333,"33,3%"
1h,DL,2.0,ret_5_pct,low40,69,23,46,33.33333333333333,"33,3%"
1h,DL,2.0,dist_to_high_n_pct,low40,69,23,46,33.33333333333333,"33,3%"
1h,DL,2.0,pullback_from_new_high_pct,low40,69,23,46,33.33333333333333,"33,3%"
1h,DL,2.0,context_pullback_pct,low40,69,23,46,33.33333333333333,"33,3%"
1h,PFR,1.5,bars_since_new_high,quartile_2,57,19,38,33.33333333333333,"33,3%"
1h,PFR,1.5,context_bars_since_extreme,quartile_2,57,19,38,33.33333333333333,"33,3%"
1h,DL,1.5,ma_gap_pct,low30,54,18,36,33.33333333333333,"33,3%"
1h,DL,1.5,body,top30,54,18,36,33.33333333333333,"33,3%"
1h,DL,1.5,rolling_low_20,top30,54,18,36,33.33333333333333,"33,3%"
1h,DL,1.5,dist_to_low_n_pct,low30,54,18,36,33.33333333333333,"33,3%"
1h,PFR,3.0,vol_z,low15,54,18,36,33.33333333333333,"33,3%"
1h,DL,1.5,sma8,quartile_3,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,sma8,top25,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,sma80,quartile_3,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,sma80,top25,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,ma_gap_pct,quartile_0,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,ma_gap_pct,quartile_1,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,ma_gap_pct,low25,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,dist_to_sma80_pct,quartile_1,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,atr_pct,quartile_0,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,atr_pct,low25,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,range,quartile_1,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,body,quartile_3,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,body,top25,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,lower_wick,quartile_1,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,ret_3_pct,quartile_2,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,rolling_high_20,quartile_3,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,rolling_high_20,top25,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,rolling_low_20,quartile_3,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,rolling_low_20,top25,45,15,30,33.33333333333333,"33,3%"
1h,DL,1.5,dist_to_high_n_pct,quartile_2,45,15,30,33.33333333333333,"33,3%"
1h,DL,2.0,upper_wick,quartile_1,42,14,28,33.33333333333333,"33,3%"
