timeframe,setup,rr,feature_a,feature_b,bin_a,bin_b,trades,wins,losses,win_rate_pct_num,win_rate_pct
1h,DL,1.0,upper_wick_pct,after_new_high_flag,1.0,1.0,46,20,26,43.47826086956522,"43,5%"
1h,DL,1.0,upper_wick_pct,context_after_extreme_flag,1.0,1.0,46,20,26,43.47826086956522,"43,5%"
1h,DL,1.0,dist_to_low_n_pct,after_new_high_flag,1.0,1.0,46,20,26,43.47826086956522,"43,5%"
1h,DL,1.0,dist_to_low_n_pct,context_after_extreme_flag,1.0,1.0,46,20,26,43.47826086956522,"43,5%"
1h,DL,1.0,pullback_from_new_high_pct,after_new_high_flag,1.0,1.0,46,20,26,43.47826086956522,"43,5%"
1h,DL,1.0,pullback_from_new_high_pct,context_pullback_pct,1.0,1.0,46,20,26,43.47826086956522,"43,5%"
1h,DL,1.0,pullback_from_new_high_pct,context_after_extreme_flag,1.0,1.0,46,20,26,43.47826086956522,"43,5%"
1h,DL,1.0,after_new_high_flag,context_pullback_pct,1.0,1.0,46,20,26,43.47826086956522,"43,5%"
1h,DL,1.0,context_pullback_pct,context_after_extreme_flag,1.0,1.0,46,20,26,43.47826086956522,"43,5%"
1h,PFR,2.0,rsi,dist_to_low_n_pct,0.0,0.0,46,20,26,43.47826086956522,"43,5%"
1h,PFR,2.0,dist_to_high_n_pct,bars_since_new_high,0.0,0.0,46,20,26,43.47826086956522,"43,5%"
1h,PFR,2.0,dist_to_high_n_pct,context_bars_since_extreme,0.0,0.0,46,20,26,43.47826086956522,"43,5%"
1h,PFR,2.0,range_pct,ret_3_pct,3.0,3.0,53,23,30,43.39622641509434,"43,4%"
1h,DL,1.0,range,upper_wick,0.0,0.0,30,13,17,43.333333333333336,"43,3%"
1h,DL,1.0,pos_in_range_n,dist_to_low_n_pct,0.0,0.0,30,13,17,43.333333333333336,"43,3%"
1h,DL,1.5,range,lower_wick,3.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,DL,1.5,range_pct,lower_wick_pct,3.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,DL,2.0,slope_strength,dist_to_low_n_pct,3.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,ma_gap_pct,atr,3.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,ma_gap_pct,body_pct,1.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,ma_gap_pct,ret_1_pct,1.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,slope_strength,upper_wick,0.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,atr,body,0.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,atr,lower_wick_pct,2.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,atr,dist_to_high_n_pct,1.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,atr,pullback_from_new_high_pct,1.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,atr,context_pullback_pct,1.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,range,pullback_from_new_high_pct,2.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,range,context_pullback_pct,2.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,body,upper_wick,1.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,body,ret_3_pct,0.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,body_pct,dist_to_high_n_pct,0.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,body_pct,vol_z,1.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,upper_wick,rsi,1.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,upper_wick,pos_in_range_n,1.0,0.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,upper_wick,bars_since_new_high,0.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,upper_wick,context_bars_since_extreme,0.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,upper_wick_pct,pos_in_range_n,2.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,clv,vol_z,3.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,ret_1_pct,dist_to_high_n_pct,0.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,ret_1_pct,vol_z,1.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,ret_3_pct,pos_in_range_n,2.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,rsi,pos_in_range_n,1.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.0,dist_to_low_n_pct,vol_z,3.0,0.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,sma8,body,1.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,sma8,ret_5_pct,2.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,sma8,pos_in_range_n,1.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,sma80,range_pct,2.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,sma80,lower_wick_pct,2.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,sma80,ret_5_pct,2.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,dist_to_sma80_pct,lower_wick_pct,1.0,0.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,dist_to_sma80_pct,lower_wick_pct,1.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,dist_to_sma80_pct,pos_in_range_n,3.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,slope_strength,ret_3_pct,1.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,atr,body_pct,1.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,atr,ret_1_pct,1.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,atr,rsi,0.0,0.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,atr_pct,clv,0.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,range,pos_in_range_n,3.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,range_pct,clv,3.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,range_pct,rolling_high_20,3.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,range_pct,rolling_low_20,3.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,body_pct,lower_wick,1.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,upper_wick,ret_5_pct,3.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,lower_wick,ret_1_pct,1.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,lower_wick,dist_to_low_n_pct,3.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,upper_wick_pct,ret_5_pct,3.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,ret_3_pct,rsi,1.0,0.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,ret_5_pct,rolling_high_20,3.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,ret_5_pct,rolling_low_20,3.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,ret_5_pct,vol_z,1.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,sma8,range_pct,2.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,sma8,ret_3_pct,3.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,sma80,ret_3_pct,3.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,ma_gap_pct,body,2.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,ma_gap_pct,upper_wick,2.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,dist_to_sma80_pct,dist_to_low_n_pct,2.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,slope_strength,atr,3.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,slope_strength,range_pct,3.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,slope_strength,clv,0.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,atr,clv,2.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,atr_pct,clv,1.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,range_pct,rolling_high_20,1.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,range_pct,rolling_low_20,1.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,lower_wick,dist_to_low_n_pct,3.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,upper_wick_pct,dist_to_low_n_pct,1.0,0.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,lower_wick_pct,ret_3_pct,1.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,clv,ret_3_pct,3.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,clv,bars_since_new_high,3.0,0.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,clv,context_bars_since_extreme,3.0,0.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,ret_3_pct,ret_5_pct,1.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,ret_3_pct,rolling_high_20,2.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,ret_3_pct,rolling_low_20,2.0,3.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,2.0,ret_5_pct,dist_to_low_n_pct,3.0,2.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,3.0,atr_pct,rsi,0.0,0.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,3.0,upper_wick,ret_5_pct,0.0,1.0,30,13,17,43.333333333333336,"43,3%"
1h,PFR,1.5,sma80,after_new_high_flag,2.0,1.0,97,42,55,43.29896907216495,"43,3%"
1h,PFR,1.5,sma80,context_after_extreme_flag,2.0,1.0,97,42,55,43.29896907216495,"43,3%"
1h,PFR,1.5,body,after_new_high_flag,2.0,1.0,97,42,55,43.29896907216495,"43,3%"
1h,PFR,1.5,body,context_after_extreme_flag,2.0,1.0,97,42,55,43.29896907216495,"43,3%"
1h,PFR,1.5,lower_wick,after_new_high_flag,2.0,1.0,97,42,55,43.29896907216495,"43,3%"
1h,PFR,1.5,lower_wick,context_after_extreme_flag,2.0,1.0,97,42,55,43.29896907216495,"43,3%"
1h,PFR,1.5,lower_wick_pct,after_new_high_flag,1.0,1.0,97,42,55,43.29896907216495,"43,3%"
1h,PFR,1.5,lower_wick_pct,context_after_extreme_flag,1.0,1.0,97,42,55,43.29896907216495,"43,3%"
1h,PFR,2.0,upper_wick,upper_wick_pct,0.0,0.0,74,32,42,43.24324324324324,"43,2%"
1h,DL,1.5,dist_to_high_n_pct,pullback_from_new_high_pct,1.0,1.0,37,16,21,43.24324324324324,"43,2%"
1h,DL,1.5,dist_to_high_n_pct,context_pullback_pct,1.0,1.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.0,sma8,ret_5_pct,1.0,3.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.0,sma80,ret_5_pct,1.0,3.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.0,sma80,dist_to_high_n_pct,2.0,2.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.0,slope_strength,atr,0.0,0.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.0,slope_strength,dist_to_low_n_pct,1.0,0.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.0,atr_pct,lower_wick_pct,2.0,2.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.0,range,ret_3_pct,0.0,1.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.0,range_pct,body,1.0,1.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.0,range_pct,lower_wick_pct,0.0,1.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.0,range_pct,vol_z,0.0,0.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.0,upper_wick,clv,1.0,2.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.0,ret_5_pct,rolling_high_20,3.0,1.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.5,sma8,ma_gap_pct,2.0,3.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.5,sma80,atr,2.0,2.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.5,ma_gap_pct,rolling_high_20,3.0,2.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.5,atr,dist_to_high_n_pct,0.0,0.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.5,range,body,1.0,1.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.5,clv,dist_to_high_n_pct,3.0,0.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,2.0,sma80,atr_pct,2.0,2.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,2.0,atr,lower_wick_pct,3.0,3.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,2.0,atr_pct,rolling_low_20,2.0,2.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,2.0,range_pct,pullback_from_new_high_pct,3.0,3.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,2.0,range_pct,context_pullback_pct,3.0,3.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,2.0,body_pct,ret_5_pct,3.0,3.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,2.0,lower_wick,dist_to_low_n_pct,0.0,0.0,37,16,21,43.24324324324324,"43,2%"
1h,PFR,2.0,ret_1_pct,ret_5_pct,3.0,3.0,37,16,21,43.24324324324324,"43,2%"
1h,DL,1.0,sma80,rolling_low_20,2.0,2.0,44,19,25,43.18181818181818,"43,2%"
1h,DL,1.5,sma8,sma80,0.0,0.0,44,19,25,43.18181818181818,"43,2%"
1h,DL,1.5,sma80,rolling_high_20,0.0,0.0,44,19,25,43.18181818181818,"43,2%"
1h,DL,1.5,sma80,rolling_low_20,0.0,0.0,44,19,25,43.18181818181818,"43,2%"
1h,PFR,1.0,sma8,bars_since_new_high,1.0,0.0,44,19,25,43.18181818181818,"43,2%"
1h,PFR,1.0,sma8,context_bars_since_extreme,1.0,0.0,44,19,25,43.18181818181818,"43,2%"
1h,PFR,1.0,upper_wick_pct,bars_since_new_high,2.0,0.0,44,19,25,43.18181818181818,"43,2%"
1h,PFR,1.0,upper_wick_pct,context_bars_since_extreme,2.0,0.0,44,19,25,43.18181818181818,"43,2%"
1h,PFR,1.5,lower_wick,bars_since_new_high,3.0,0.0,44,19,25,43.18181818181818,"43,2%"
1h,PFR,1.5,lower_wick,context_bars_since_extreme,3.0,0.0,44,19,25,43.18181818181818,"43,2%"
1h,PFR,2.0,slope_strength,atr_pct,0.0,0.0,44,19,25,43.18181818181818,"43,2%"
1h,PFR,2.0,range,lower_wick_pct,3.0,3.0,44,19,25,43.18181818181818,"43,2%"
1h,PFR,2.0,ret_3_pct,vol_z,3.0,3.0,44,19,25,43.18181818181818,"43,2%"
1h,PFR,2.0,rsi,pullback_from_new_high_pct,0.0,3.0,44,19,25,43.18181818181818,"43,2%"
1h,PFR,2.0,rsi,context_pullback_pct,0.0,3.0,44,19,25,43.18181818181818,"43,2%"
1h,PFR,1.5,sma80,rolling_low_20,2.0,2.0,95,41,54,43.15789473684211,"43,2%"
1h,PFR,1.0,lower_wick,after_new_high_flag,0.0,1.0,102,44,58,43.13725490196079,"43,1%"
1h,PFR,1.0,lower_wick,context_after_extreme_flag,0.0,1.0,102,44,58,43.13725490196079,"43,1%"
1h,PFR,1.0,vol_z,after_new_high_flag,0.0,1.0,102,44,58,43.13725490196079,"43,1%"
1h,PFR,1.0,vol_z,context_after_extreme_flag,0.0,1.0,102,44,58,43.13725490196079,"43,1%"
1h,PFR,1.5,slope_strength,rsi,0.0,0.0,51,22,29,43.13725490196079,"43,1%"
1h,PFR,1.5,ret_3_pct,pos_in_range_n,3.0,3.0,51,22,29,43.13725490196079,"43,1%"
1h,PFR,1.5,bars_since_new_high,pullback_from_new_high_pct,3.0,3.0,51,22,29,43.13725490196079,"43,1%"
1h,PFR,1.5,bars_since_new_high,context_pullback_pct,3.0,3.0,51,22,29,43.13725490196079,"43,1%"
1h,PFR,1.5,pullback_from_new_high_pct,context_bars_since_extreme,3.0,3.0,51,22,29,43.13725490196079,"43,1%"
1h,PFR,1.5,context_bars_since_extreme,context_pullback_pct,3.0,3.0,51,22,29,43.13725490196079,"43,1%"
1h,PFR,2.0,atr,upper_wick,3.0,3.0,51,22,29,43.13725490196079,"43,1%"
1h,PFR,2.0,body_pct,ret_3_pct,3.0,3.0,58,25,33,43.103448275862064,"43,1%"
1h,PFR,2.0,ret_1_pct,ret_3_pct,3.0,3.0,58,25,33,43.103448275862064,"43,1%"
1h,PFR,2.0,rsi,bars_since_new_high,0.0,3.0,58,25,33,43.103448275862064,"43,1%"
1h,PFR,2.0,rsi,context_bars_since_extreme,0.0,3.0,58,25,33,43.103448275862064,"43,1%"
1h,PFR,2.0,dist_to_sma80_pct,after_new_high_flag,2.0,1.0,93,40,53,43.01075268817204,"43,0%"
1h,PFR,2.0,dist_to_sma80_pct,context_after_extreme_flag,2.0,1.0,93,40,53,43.01075268817204,"43,0%"
1h,PFR,2.0,vol_z,after_new_high_flag,3.0,1.0,93,40,53,43.01075268817204,"43,0%"
1h,PFR,2.0,vol_z,context_after_extreme_flag,3.0,1.0,93,40,53,43.01075268817204,"43,0%"
1h,PFR,2.0,range_pct,body,3.0,3.0,56,24,32,42.857142857142854,"42,9%"
1h,PFR,1.5,ma_gap_pct,rsi,0.0,0.0,49,21,28,42.857142857142854,"42,9%"
1h,PFR,1.0,dist_to_sma80_pct,body_pct,0.0,0.0,42,18,24,42.857142857142854,"42,9%"
1h,PFR,1.0,dist_to_sma80_pct,ret_1_pct,0.0,0.0,42,18,24,42.857142857142854,"42,9%"
1h,PFR,1.0,atr_pct,upper_wick_pct,0.0,0.0,42,18,24,42.857142857142854,"42,9%"
1h,PFR,1.0,atr_pct,bars_since_new_high,1.0,0.0,42,18,24,42.857142857142854,"42,9%"
1h,PFR,1.0,atr_pct,context_bars_since_extreme,1.0,0.0,42,18,24,42.857142857142854,"42,9%"
1h,PFR,1.0,range_pct,ret_5_pct,0.0,0.0,42,18,24,42.857142857142854,"42,9%"
1h,PFR,1.0,clv,ret_3_pct,0.0,0.0,42,18,24,42.857142857142854,"42,9%"
1h,PFR,1.5,slope_strength,ret_5_pct,0.0,0.0,42,18,24,42.857142857142854,"42,9%"
1h,PFR,1.5,lower_wick_pct,dist_to_low_n_pct,3.0,3.0,42,18,24,42.857142857142854,"42,9%"
1h,DL,1.5,body,body_pct,0.0,0.0,35,15,20,42.857142857142854,"42,9%"
1h,DL,1.5,body,ret_1_pct,0.0,3.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,1.0,sma80,ret_5_pct,0.0,0.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,1.0,ma_gap_pct,atr_pct,1.0,0.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,1.0,slope_strength,upper_wick_pct,0.0,1.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,1.0,range_pct,bars_since_new_high,1.0,0.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,1.0,range_pct,context_bars_since_extreme,1.0,0.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,1.0,body,lower_wick,1.0,1.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,1.0,ret_5_pct,rolling_high_20,0.0,0.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,1.0,ret_5_pct,rolling_low_20,0.0,0.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,1.5,sma8,ret_5_pct,3.0,1.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,1.5,atr_pct,range_pct,2.0,1.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,1.5,range,ret_3_pct,0.0,1.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,1.5,body,dist_to_low_n_pct,0.0,0.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,1.5,ret_5_pct,rsi,1.0,0.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,2.0,dist_to_sma80_pct,range,3.0,3.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,2.0,atr,dist_to_high_n_pct,3.0,3.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,2.0,atr_pct,body,3.0,3.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,2.0,range,range_pct,1.0,1.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,2.0,body_pct,clv,3.0,3.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,2.0,clv,ret_1_pct,3.0,3.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,3.0,atr_pct,ret_5_pct,0.0,1.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,3.0,ret_5_pct,pos_in_range_n,1.0,0.0,35,15,20,42.857142857142854,"42,9%"
1h,PFR,2.0,atr,range,3.0,3.0,61,26,35,42.62295081967213,"42,6%"
1h,PFR,1.0,range_pct,lower_wick,0.0,0.0,54,23,31,42.592592592592595,"42,6%"
1h,PFR,1.5,atr_pct,lower_wick_pct,3.0,3.0,54,23,31,42.592592592592595,"42,6%"
1h,PFR,1.0,upper_wick,after_new_high_flag,1.0,1.0,101,43,58,42.57425742574257,"42,6%"
1h,PFR,1.0,upper_wick,context_after_extreme_flag,1.0,1.0,101,43,58,42.57425742574257,"42,6%"
1h,PFR,1.0,ret_5_pct,after_new_high_flag,2.0,1.0,101,43,58,42.57425742574257,"42,6%"
1h,PFR,1.0,ret_5_pct,context_after_extreme_flag,2.0,1.0,101,43,58,42.57425742574257,"42,6%"
1h,DL,1.0,rsi,after_new_high_flag,0.0,1.0,47,20,27,42.5531914893617,"42,6%"
1h,DL,1.0,rsi,context_after_extreme_flag,0.0,1.0,47,20,27,42.5531914893617,"42,6%"
1h,DL,1.0,dist_to_low_n_pct,after_new_high_flag,0.0,1.0,47,20,27,42.5531914893617,"42,6%"
1h,DL,1.0,dist_to_low_n_pct,context_after_extreme_flag,0.0,1.0,47,20,27,42.5531914893617,"42,6%"
1h,PFR,1.0,ma_gap_pct,range,0.0,0.0,40,17,23,42.5,"42,5%"
1h,PFR,1.0,atr,dist_to_high_n_pct,0.0,0.0,40,17,23,42.5,"42,5%"
1h,PFR,1.0,body,upper_wick,0.0,0.0,40,17,23,42.5,"42,5%"
1h,PFR,1.0,body_pct,ret_3_pct,1.0,1.0,40,17,23,42.5,"42,5%"
1h,PFR,1.0,upper_wick,lower_wick_pct,0.0,0.0,40,17,23,42.5,"42,5%"
1h,PFR,1.0,ret_1_pct,ret_3_pct,1.0,1.0,40,17,23,42.5,"42,5%"
1h,PFR,1.0,rolling_high_20,dist_to_low_n_pct,1.0,3.0,40,17,23,42.5,"42,5%"
1h,PFR,1.5,ma_gap_pct,bars_since_new_high,2.0,0.0,40,17,23,42.5,"42,5%"
1h,PFR,1.5,ma_gap_pct,context_bars_since_extreme,2.0,0.0,40,17,23,42.5,"42,5%"
1h,PFR,1.5,body_pct,ret_5_pct,3.0,3.0,40,17,23,42.5,"42,5%"
1h,PFR,1.5,lower_wick_pct,vol_z,0.0,0.0,40,17,23,42.5,"42,5%"
1h,PFR,1.5,ret_1_pct,ret_5_pct,3.0,3.0,40,17,23,42.5,"42,5%"
1h,PFR,2.0,slope_strength,ret_5_pct,0.0,0.0,40,17,23,42.5,"42,5%"
1h,PFR,2.0,dist_to_low_n_pct,bars_since_new_high,0.0,3.0,40,17,23,42.5,"42,5%"
1h,PFR,2.0,dist_to_low_n_pct,context_bars_since_extreme,0.0,3.0,40,17,23,42.5,"42,5%"
1h,DL,1.5,dist_to_sma80_pct,dist_to_low_n_pct,3.0,3.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,ma_gap_pct,dist_to_low_n_pct,1.0,1.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,dist_to_sma80_pct,ret_3_pct,3.0,3.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,dist_to_sma80_pct,dist_to_high_n_pct,0.0,0.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,dist_to_sma80_pct,bars_since_new_high,1.0,0.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,dist_to_sma80_pct,context_bars_since_extreme,1.0,0.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,slope_strength,body_pct,0.0,2.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,slope_strength,ret_1_pct,0.0,2.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,range_pct,rsi,2.0,2.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,range_pct,dist_to_low_n_pct,2.0,2.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,body,upper_wick_pct,0.0,1.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,body,ret_3_pct,1.0,1.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,body_pct,lower_wick,0.0,0.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,body_pct,upper_wick_pct,0.0,1.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,body_pct,ret_5_pct,0.0,0.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,lower_wick,ret_1_pct,0.0,0.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,upper_wick_pct,ret_1_pct,1.0,0.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,ret_1_pct,ret_5_pct,0.0,0.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,ret_3_pct,rsi,3.0,2.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,rolling_low_20,vol_z,2.0,0.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,dist_to_high_n_pct,bars_since_new_high,3.0,0.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,dist_to_high_n_pct,context_bars_since_extreme,3.0,0.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.5,sma8,lower_wick,2.0,3.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.5,ma_gap_pct,body,0.0,0.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.5,ma_gap_pct,body_pct,0.0,0.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.5,ma_gap_pct,ret_1_pct,0.0,0.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.5,atr,ret_3_pct,2.0,0.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.5,atr,rolling_high_20,3.0,2.0,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.5,atr_pct,vol_z,1.0,2.0,33,14,19,42.42424242424242,"42,4%"
