timeframe,symbol,setup,side,signal_time,entry_time,exit_time,signal_idx,entry_idx,exit_idx,entry,stop,risk,rr,tp,outcome,exit_reason,fill_delay,bars_in_trade,sma8,sma80,ma_gap_pct,dist_to_sma80_pct,slope_strength,atr,atr_pct,range,range_pct,body,body_pct,upper_wick,lower_wick,upper_wick_pct,lower_wick_pct,clv,ret_1_pct,ret_3_pct,ret_5_pct,rsi,rolling_high_20,rolling_low_20,pos_in_range_n,dist_to_high_n_pct,dist_to_low_n_pct,vol_z,bars_since_new_high,pullback_from_new_high_pct,after_new_high_flag,context_bars_since_extreme,context_pullback_pct,context_after_extreme_flag
1h,BTC_USDT,PFR,long,2023-04-13T12:00:00+00:00,2023-04-13T13:00:00+00:00,2023-04-14T00:00:00+00:00,25012,25013,25024,30297.6,30119.9,177.6999999999971,2.0,30652.999999999993,win,tp,1,12,30139.7625,29730.83625,1.3754280120526392,1.7771573781413579,0.09104668993232772,166.82453398577965,0.5513183890710252,177.5,0.5865984560067682,110.10000000000218,0.3638562817258955,38.29999999999927,29.099999999998545,0.12657307529610587,0.09616909898476676,0.7842253521126802,0.365185030398929,0.21925611896798092,0.679421061387453,62.38760790333641,30368.5,29738.3,0.8265629958743269,0.36121245769881316,1.7214599196277542,1.6274998178756175,3.0,0.3599124092398349,1,3.0,0.3599124092398349,1
1h,BTC_USDT,PFR,long,2023-04-26T04:00:00+00:00,2023-04-26T05:00:00+00:00,2023-04-26T06:00:00+00:00,25316,25317,25318,28359.1,28285.800000000003,73.29999999999563,2.0,28505.69999999999,win,tp,1,2,28299.3625,27580.016249999997,2.6082154683284586,2.6652767109954176,0.15601216312144148,183.35932738605769,0.6475672958458834,73.09999999999854,0.2581661375025995,19.0,0.06710200564363185,43.900000000001455,10.19999999999709,0.15504094988187028,0.03602318197709735,0.3994528043775331,0.06714706266941484,-0.1956250484656641,0.10040054159727863,72.87749837207342,28471.7,27201.0,0.8767608404816226,0.5530617938838366,3.934649709872113,-1.3816082073958496,4.0,0.5500198442664196,1,4.0,0.5500198442664196,1
1h,BTC_USDT,DL,long,2023-04-26T07:00:00+00:00,2023-04-26T08:00:00+00:00,2023-04-26T08:00:00+00:00,25319,25320,25320,28394.199999999997,28299.9,94.29999999999563,2.0,28582.79999999999,win,tp,1,1,28345.8,27602.77,2.691867519093188,2.7610634729775345,0.034461605716917094,176.35402414984281,0.6217332835646973,94.09999999999854,0.3317480407122836,12.799999999999272,0.04512619469837465,16.399999999997817,64.90000000000146,0.05781793695728812,0.22880390905662085,0.6896918172157541,-0.045105840149128884,0.17587788847648334,-0.03524241495124203,73.32050862740394,28587.8,27201.0,0.8392702624747636,0.7858303748647019,4.103310781987602,-1.002528184108694,1.0,0.7797032300491742,1,1.0,0.7797032300491742,1
1h,BTC_USDT,DL,long,2023-05-05T06:00:00+00:00,2023-05-05T07:00:00+00:00,2023-05-05T07:00:00+00:00,25534,25535,25535,29221.399999999998,29110.9,110.49999999999636,2.0,29442.39999999999,loss,sl,1,1,29129.725000000002,28634.546250000003,1.7293053840516124,1.809191406341895,0.16572278287356876,184.54089320312116,0.6330169288609632,110.29999999999927,0.3783539032539097,34.400000000001455,0.11799976674465214,34.29999999999927,41.599999999998545,0.11765674416689857,0.142697392342359,0.3771532184950029,-0.11786069140371502,-0.11786069140371502,-0.5536433690717102,57.78668037263635,29547.1,28660.0,0.5552925262089948,1.3532240692082353,1.6897292179771224,-0.7701747464521511,4.0,1.3351564112890946,1,4.0,1.3351564112890946,1
1h,BTC_USDT,DL,long,2023-05-05T18:00:00+00:00,2023-05-05T19:00:00+00:00,2023-05-06T06:00:00+00:00,25546,25547,25558,29535.399999999998,29304.9,230.49999999999636,2.0,29996.39999999999,loss,sl,1,12,29282.9875,28816.86875,1.6175204670701697,1.9930383657662292,0.12580296143062736,221.45331868535482,0.7534681084316218,230.29999999999927,0.7835678706551595,64.09999999999854,0.21809249026919128,80.0,86.20000000000073,0.27219031546857564,0.2932850649173927,0.3742943986105124,-0.21761788201104526,0.1492466112841262,0.7800793452134025,59.71867693294624,29686.7,28748.2,0.6851358550879062,1.0054029777620512,2.1877296605786767,0.2862451252501196,2.0,0.9953952443350051,1,2.0,0.9953952443350051,1
1h,BTC_USDT,PFR,long,2023-05-20T21:00:00+00:00,2023-05-20T22:00:00+00:00,2023-05-21T00:00:00+00:00,25909,25910,25912,27043.699999999997,26952.7,90.99999999999636,2.0,27225.69999999999,win,tp,1,3,26997.0,26983.66625,0.04941415253385593,0.14873349539742722,0.06707050821868131,88.09000118419365,0.32597192542941283,90.79999999999927,0.33600011841413596,21.599999999998545,0.07992954358749896,19.799999999999272,49.400000000001455,0.07326874828854296,0.18280182653809404,0.7819383259911957,0.07999348201257472,0.02442888234162055,0.43408778384805835,58.13075566240038,27141.6,26821.0,0.6325639426076113,0.4359120478985164,0.750449603682677,0.6406166453099092,3.0,0.4340201019836682,1,3.0,0.4340201019836682,1
1h,BTC_USDT,PFR,long,2023-05-23T07:00:00+00:00,2023-05-23T08:00:00+00:00,2023-05-23T13:00:00+00:00,25967,25968,25973,27320.0,27204.0,116.0,2.0,27552.0,loss,sl,1,6,27200.112500000003,26925.232500000002,1.0209011194239492,1.375911981447138,0.20877830574047526,143.4451200362312,0.5255227747822228,115.80000000000291,0.4242426462776294,11.100000000002183,0.040665745886722754,24.200000000000728,80.5,0.08865865319446187,0.2949182471964449,0.7910189982728832,0.04068228964324572,-0.28130217333328655,0.6500881287934135,68.06360196413964,27523.4,26690.3,0.726683471371984,0.8341973277842325,2.217931762145691,-0.11530879322670662,2.0,0.8272960462733554,1,2.0,0.8272960462733554,1
1h,BTC_USDT,PFR,long,2023-05-26T18:00:00+00:00,2023-05-26T19:00:00+00:00,2023-05-27T13:00:00+00:00,26050,26051,26069,26747.399999999998,26600.9,146.49999999999636,2.0,27040.39999999999,loss,sl,1,19,26637.8625,26585.504999999997,0.19694002427263238,0.4968685003350555,0.12837979459232593,133.60198010408942,0.5000523254487282,146.29999999999927,0.547579123873399,10.69999999999709,0.040048507350948774,29.700000000000728,105.90000000000146,0.11116267928257303,0.3963679372398773,0.7969924812030016,0.04006455260623376,-0.0744273024777975,0.7071240105540832,64.97526798892656,26925.0,26314.8,0.6601114388724988,0.7762673294008499,1.5076204449501425,0.6923325989438525,4.0,0.7702878365831066,1,4.0,0.7702878365831066,1
1h,BTC_USDT,PFR,long,2023-05-28T00:00:00+00:00,2023-05-28T01:00:00+00:00,2023-05-28T21:00:00+00:00,26080,26081,26101,27109.8,26747.0,362.7999999999993,2.0,27835.399999999998,win,tp,1,21,26795.0875,26508.161249999997,1.082407215249621,2.0945954899078645,0.18909301861555794,106.92537119194387,0.39509215838343986,362.6000000000022,1.3398168744503727,221.40000000000146,0.8180790292424509,46.29999999999927,94.90000000000146,0.17107976085783483,0.35065808435008705,0.8723110865968037,0.8248267640265317,1.1356714437863236,1.2787360085623423,76.02290028775107,27109.7,26531.0,0.9199930879557643,0.17107976085783483,1.9672324985035194,2.2957532991416945,0.0,0.1707875778780262,1,0.0,0.1707875778780262,1
1h,BTC_USDT,PFR,long,2023-05-30T08:00:00+00:00,2023-05-30T09:00:00+00:00,2023-05-30T10:00:00+00:00,26136,26137,26138,27804.6,27696.600000000002,107.99999999999636,2.0,28020.59999999999,win,tp,1,2,27765.6875,27352.435000000005,1.5108435501263233,1.5266099709221317,0.030428519985598586,129.752829503454,0.4672410136962693,107.79999999999927,0.3881886928339909,49.0,0.17644940583363342,34.5,24.299999999999272,0.1242347857400072,0.08750450126035027,0.6799628942486063,0.17676130009740554,0.10417755604501533,-0.16178321049793443,53.42224082778082,27936.0,27514.7,0.6059814858770466,0.5977673748649621,0.9193374144760507,-0.44624816292565783,32.0,2.3616731770604455,1,32.0,2.3616731770604455,1
1h,BTC_USDT,PFR,long,2023-06-04T12:00:00+00:00,2023-06-04T13:00:00+00:00,2023-06-04T22:00:00+00:00,26260,26261,26270,27208.699999999997,27149.7,58.99999999999636,2.0,27326.69999999999,win,tp,1,10,27155.449999999997,27050.786249999997,0.38691574075781154,0.5497575879148526,0.07058953289581459,75.66229664831484,0.2781753217828079,58.79999999999927,0.21618044449346227,8.700000000000728,0.03198588209342351,9.099999999998545,41.0,0.03345649736207851,0.15073806503796025,0.8452380952381181,0.031996116333465885,-0.023524309065314775,0.21554106333592227,58.79572085053755,27246.0,26899.2,0.8659169550173007,0.17095902498207688,1.1040644129487647,-0.720028265654145,21.0,0.488420590495006,1,21.0,0.488420590495006,1
1h,BTC_USDT,PFR,long,2023-06-08T10:00:00+00:00,2023-06-08T11:00:00+00:00,2023-06-08T13:00:00+00:00,26354,26355,26357,26492.1,26353.5,138.59999999999854,2.0,26769.299999999996,loss,sl,1,3,26400.9625,26369.808750000004,0.1181417366176297,0.3966325694341551,0.019972124014136464,166.9185503184764,0.6304903994744976,138.40000000000146,0.5227691656845913,100.80000000000291,0.38074517269514285,17.599999999998545,20.0,0.06647931586739848,0.07554467712204999,0.8728323699422084,0.38220038220040387,0.16192738994236233,0.41380147390699396,51.45368370344127,26672.5,26109.9,0.6478848204763614,0.7482700268938995,1.3768017405493609,-0.6720548272359311,34.0,3.3463546420356995,1,34.0,3.3463546420356995,1
1h,BTC_USDT,DL,long,2023-06-09T11:00:00+00:00,2023-06-09T12:00:00+00:00,2023-06-09T14:00:00+00:00,26379,26380,26382,26638.399999999998,26546.9,91.49999999999636,2.0,26821.39999999999,loss,sl,1,3,26552.7125,26465.305,0.3302720297385621,0.5078157988354959,0.061137907570388866,126.77660864463436,0.4766091671884809,91.29999999999927,0.3432369538002281,24.200000000000728,0.09097846968199164,14.399999999997817,52.70000000000073,0.05413594890167114,0.1981225352165653,0.577217962760144,-0.0908957740977101,-0.12353281316881404,0.4399015224746172,56.22764596119996,26720.5,26239.8,0.7486998127730412,0.4541404602307517,1.353022778452394,0.06184507744155361,20.0,0.7466473630400172,1,20.0,0.7466473630400172,1
1h,BTC_USDT,PFR,long,2023-06-13T01:00:00+00:00,2023-06-13T02:00:00+00:00,2023-06-13T15:00:00+00:00,26465,26466,26479,26045.899999999998,25806.100000000002,239.79999999999563,2.0,26525.49999999999,loss,sl,1,14,25886.237500000003,25874.933750000004,0.043686102191466,0.3121408958196731,0.07743963753627212,141.3966314654167,0.5447613875388323,239.59999999999854,0.9231113011785409,97.10000000000218,0.3740989455110137,90.09999999999854,52.39999999999782,0.3471299175132959,0.20188243815423132,0.623956594323877,0.37550370089642904,0.13270939343319466,0.2700322184363779,56.778023257021594,26097.4,25640.2,0.6900699912510925,0.545930181039235,1.2155326190393632,0.22492125237082647,29.0,0.9286613992900464,1,29.0,0.9286613992900464,1
1h,BTC_USDT,PFR,long,2023-06-14T17:00:00+00:00,2023-06-14T18:00:00+00:00,2023-06-14T18:00:00+00:00,26505,26506,26506,26040.1,25872.9,167.1999999999971,2.0,26374.499999999993,loss,sl,1,1,25980.125,25920.658750000002,0.22941643024407188,0.37553540185392725,0.022052040894762367,102.10937637062463,0.3924566698847899,167.0,0.6418633253901146,62.099999999998545,0.23868091321392323,22.0,82.90000000000146,0.08455684526097317,0.31862556691521815,0.8682634730538922,0.23925196198166798,0.10696339389462128,0.04306565975051857,56.09069929674932,26075.0,25791.0,0.7992957746478874,0.21907909908524867,0.8724729033745868,1.583120794371861,5.0,0.21860019175455417,1,5.0,0.21860019175455417,1
1h,BTC_USDT,PFR,long,2023-06-19T16:00:00+00:00,2023-06-19T17:00:00+00:00,2023-06-19T18:00:00+00:00,26624,26625,26626,26529.1,26290.9,238.1999999999971,2.0,27005.499999999993,win,tp,1,2,26445.875,26379.5425,0.25145432298532255,0.4175868478386279,0.039449295386511464,111.88538251633204,0.42237315830806704,238.0,0.8984624212429737,58.70000000000073,0.22159556355866894,39.29999999999927,140.0,0.14835955107079082,0.528507306613514,0.834873949579835,0.22208770004918943,-0.11613657359400564,0.19327801018209634,53.686999474437826,26569.0,26232.4,0.7644087938205597,0.29936163867465193,0.9713209285118339,1.8772715898618175,20.0,0.8232994878245944,1,20.0,0.8232994878245944,1
1h,BTC_USDT,PFR,long,2023-06-19T19:00:00+00:00,2023-06-19T20:00:00+00:00,2023-06-20T16:00:00+00:00,26627,26628,26648,26695.1,26354.9,340.1999999999971,2.0,27375.499999999993,win,tp,1,21,26523.4375,26419.714999999997,0.3925950753064653,0.9571829219202481,0.10966309996025886,168.33570896078044,0.631118484740072,340.0,1.2747163756064277,188.79999999999927,0.7078425050426254,22.400000000001455,128.79999999999927,0.0839813141576054,0.48289255640619694,0.9341176470588193,0.712888633806319,0.6904570455686487,0.9805554714238163,60.78044012441578,27074.9,26242.3,0.5168147970213766,1.5082894056072633,1.6132660483042496,1.116961477136416,1.0,1.4858780641849199,1,1.0,1.4858780641849199,1
1h,BTC_USDT,PFR,long,2023-06-21T11:00:00+00:00,2023-06-21T12:00:00+00:00,2023-06-21T14:00:00+00:00,26667,26668,26670,29027.0,28783.9,243.09999999999854,2.0,29513.199999999997,win,tp,1,3,28864.074999999997,27069.704999999998,6.6287017165499185,6.811285900603653,0.09031248378783487,237.03615971222456,0.8198113673966297,242.90000000000146,0.8400919985473965,91.59999999999854,0.3168070278589536,113.40000000000146,37.900000000001455,0.39220433361579,0.13108063707265277,0.5331412103746366,0.3178138845808087,0.3449699973276932,0.2312214873053442,75.60036836430233,29218.5,26985.5,0.8634124496193462,1.0548705621941308,6.668165389869785,-0.5267742875335197,1.0,1.0438591987952839,1,1.0,1.0438591987952839,1
1h,BTC_USDT,DL,long,2023-06-23T13:00:00+00:00,2023-06-23T14:00:00+00:00,2023-06-23T15:00:00+00:00,26717,26718,26719,30173.1,29901.4,271.6999999999971,2.0,30716.499999999993,win,tp,1,2,30051.675,29231.06875,2.8073084053760464,2.8474198364710936,0.011725220700246203,201.83760301954513,0.6713731747558331,271.5,0.9030914667003731,26.899999999997817,0.08947757073384187,82.70000000000073,161.90000000000146,0.2750853196910553,0.538528576275476,0.5963167587477033,-0.08939757995101161,-0.01928884040812706,0.23772926870744282,53.2783530879128,30255.0,29793.0,0.5852813852813884,0.6373197974946231,0.8994325325811501,1.7860621886693357,45.0,2.461228992278238,1,45.0,2.461228992278238,1
1h,BTC_USDT,DL,long,2023-06-23T19:00:00+00:00,2023-06-23T20:00:00+00:00,2023-06-23T21:00:00+00:00,26723,26724,26725,30942.399999999998,30604.800000000003,337.5999999999949,2.0,31617.599999999988,loss,sl,1,2,30724.975000000002,29542.166250000002,4.003798299659221,4.50756975209967,0.30308870304271174,325.7387300217659,1.0550652333751138,337.3999999999978,1.0928359968646484,63.900000000001455,0.20697160699363684,4.599999999998545,268.8999999999978,0.014899364509709023,0.8709650253613026,0.7969768820391214,-0.20654411931074756,-0.6950810391799345,1.9778695293146242,63.32372325826043,31475.0,29793.0,0.6425683709869199,1.9472821615738938,3.5007028613257822,0.12874289328075428,4.0,1.9100873709293111,1,4.0,1.9100873709293111,1
1h,BTC_USDT,DL,long,2023-06-27T13:00:00+00:00,2023-06-27T14:00:00+00:00,2023-06-27T15:00:00+00:00,26813,26814,26815,30710.399999999998,30506.2,204.1999999999971,2.0,31118.799999999992,loss,sl,1,2,30517.9375,30479.391249999997,0.1264666006083801,0.3868474571322101,0.1173714674170668,171.7149429166265,0.561209462653981,204.0,0.6667254953868479,105.79999999999927,0.34578214417611775,7.200000000000728,91.0,0.023531488072479362,0.29741186313825074,0.44607843137254904,-0.34459061137148694,-0.17943188602486115,0.6917409032122235,58.63022407807403,30781.0,30025.0,0.757010582010581,0.6003797720713944,1.870426475538689,0.9950883320385779,2.0,0.5967967252525933,1,2.0,0.5967967252525933,1
1h,BTC_USDT,DL,long,2023-06-30T06:00:00+00:00,2023-06-30T07:00:00+00:00,2023-06-30T12:00:00+00:00,26878,26879,26884,30758.1,30603.9,154.1999999999971,2.0,31066.499999999993,win,tp,1,6,30611.4375,30420.69375,0.6270197240324326,0.7968465544938469,0.10619441608969739,221.9252555386662,0.7237534872164465,154.0,0.5022323248464767,68.5,0.22339554709080298,26.400000000001455,59.099999999998545,0.08609696997368647,0.1927398077819873,0.3837662337662243,-0.22289760376941192,-0.23133837874420582,0.9498067464262849,57.39222948816331,31296.9,30225.8,0.40827187004014415,2.066979529140899,1.426144127632233,0.2329009534135703,2.0,2.0251206988551673,1,2.0,2.0251206988551673,1
1h,BTC_USDT,DL,long,2023-07-27T12:00:00+00:00,2023-07-27T13:00:00+00:00,2023-07-27T13:00:00+00:00,27532,27533,27533,29494.1,29442.5,51.599999999998545,2.0,29597.299999999996,loss,sl,1,1,29455.462499999998,29267.833749999998,0.6410749480220751,0.7471214025192489,0.005383819714099052,109.07401591624964,0.36991170846404164,51.400000000001455,0.17431706034965647,7.5,0.025435368728061996,0.0,43.900000000001455,0.0,0.14888169162159448,0.8540856031128446,-0.02542890079337834,-0.14561709476963447,0.30445283532334333,57.51335400000664,29668.7,29173.5,0.6320678513731817,0.6179098909670552,1.061502721584454,-0.5554645005323658,16.0,0.6141152123281463,1,16.0,0.6141152123281463,1
1h,BTC_USDT,DL,long,2023-07-31T05:00:00+00:00,2023-07-31T06:00:00+00:00,2023-07-31T08:00:00+00:00,27621,27622,27624,29409.1,29345.2,63.89999999999782,2.0,29536.899999999994,loss,sl,1,3,29365.7625,29295.91875,0.2384077816299924,0.24570401977920805,0.0734645650523215,90.86109171127453,0.3093891347739352,63.70000000000073,0.2169034898647868,21.099999999998545,0.07184715284374621,20.0,22.600000000002183,0.0681015666765414,0.0769547703444992,0.35478806907381355,-0.07179556977099377,-0.2740367963162793,-0.2774231228946933,53.236725630693385,29525.7,29010.0,0.6940081442699262,0.5373213610779092,1.2186775356767132,-0.4972326053041557,5.0,0.5344496489498954,1,5.0,0.5344496489498954,1
1h,BTC_USDT,PFR,long,2023-08-03T18:00:00+00:00,2023-08-03T19:00:00+00:00,2023-08-04T02:00:00+00:00,27706,27707,27714,29260.1,29129.2,130.89999999999782,2.0,29521.899999999994,loss,sl,1,8,29224.875,29217.327500000003,0.02583227367389075,0.1296234229499521,0.03990743525938264,132.788050695713,0.45389554915267366,130.70000000000073,0.44675818316060295,39.400000000001455,0.13467691213870167,4.799999999999272,86.5,0.0164073395498895,0.2956739314720118,0.9632746748278558,0.13485853545001092,0.037272220569484205,0.24087798827474582,52.52593608169943,29429.7,28955.4,0.6320893948977435,0.5964751565533648,1.0247750827203344,0.4738102041688406,4.0,0.5929384261477352,1,4.0,0.5929384261477352,1
1h,BTC_USDT,DL,long,2023-08-14T09:00:00+00:00,2023-08-14T10:00:00+00:00,2023-08-14T12:00:00+00:00,27961,27962,27964,29422.8,29371.9,50.89999999999782,2.0,29524.599999999995,loss,sl,1,3,29397.175,29395.963749999995,0.004120463646999597,0.029379033371556673,0.06295783652898093,62.670882655686,0.21313292020869526,50.70000000000073,0.1724220019996896,9.600000000002183,0.0326479530413683,8.5,32.599999999998545,0.02890704175537161,0.11086700720294969,0.6429980276133743,-0.032637297631765705,-0.012581482098594776,0.0020405387022082166,54.32962467826165,29486.0,29078.9,0.8000491279783793,0.27682743516321073,1.107649823496994,-0.3851120530247306,1.0,0.2760632164417061,1,1.0,0.2760632164417061,1
1h,BTC_USDT,PFR,long,2023-08-27T18:00:00+00:00,2023-08-27T19:00:00+00:00,2023-08-28T00:00:00+00:00,28282,28283,28288,26103.899999999998,26021.100000000002,82.79999999999563,2.0,26269.49999999999,loss,sl,1,6,26089.7375,26054.1325,0.1366577835589021,0.14726070806617833,0.0061799367634349815,48.953412331098335,0.18761487910739996,82.59999999999854,0.31656606304493073,38.599999999998545,0.14793523043019466,11.299999999999272,32.70000000000073,0.04330746383059988,0.12532336878413616,0.8631961259079967,0.1481544029876547,-0.07008594144951585,0.09859284607240948,54.997936466504825,26173.4,25956.5,0.627017058552324,0.3100507808757362,0.5212225735364568,0.5027517376826531,4.0,0.30909243736007336,1,4.0,0.30909243736007336,1
1h,BTC_USDT,PFR,long,2023-08-28T18:00:00+00:00,2023-08-28T19:00:00+00:00,2023-08-28T19:00:00+00:00,28306,28307,28307,26139.3,26083.7,55.599999999998545,2.0,26250.499999999996,loss,sl,1,1,26102.5625,26033.920000000002,0.2636656331432151,0.3863421259648877,0.09178480552527468,79.74986663470952,0.3051516831571659,55.400000000001455,0.21198033251067153,5.400000000001455,0.020662342880106585,4.700000000000728,45.29999999999927,0.017983891025275887,0.17333409860528906,0.9151624548736353,0.020666613086572916,0.15866263494948019,0.18208302986162384,60.053491741561935,26243.8,25853.7,0.7198154319405289,0.4182211253324122,1.07444182976525,-0.3788394591490702,6.0,0.41647932083006,1,6.0,0.41647932083006,1
1h,BTC_USDT,PFR,long,2023-09-14T00:00:00+00:00,2023-09-14T01:00:00+00:00,2023-09-14T01:00:00+00:00,28696,28697,28697,26522.199999999997,26172.0,350.1999999999971,2.0,27222.59999999999,loss,sl,1,1,26209.6625,25816.138750000002,1.524332332618861,2.703197626717117,0.0918382741193277,170.41543742227987,0.6427375628810436,350.0,1.3200573282039676,304.09999999999854,1.1469412385909277,8.099999999998545,37.80000000000291,0.03054989816700062,0.1425661914460395,0.976857142857147,1.1602486083502672,1.1440408024689042,1.4715168679079182,70.01480342506532,26522.1,25835.0,0.9882113229515376,0.03054989816700062,2.5609112167156973,0.2451486105841669,0.0,0.03054056805456033,1,0.0,0.03054056805456033,1
1h,BTC_USDT,PFR,long,2023-09-14T19:00:00+00:00,2023-09-14T20:00:00+00:00,2023-09-14T21:00:00+00:00,28715,28716,28717,26673.699999999997,26540.2,133.49999999999636,2.0,26940.69999999999,loss,sl,1,2,26610.350000000002,25971.185,2.461054433981356,2.659928686349886,0.10801890330808983,174.9024644813907,0.6559990416375017,133.29999999999927,0.49996249343634863,94.0,0.352561698297202,11.599999999998545,27.700000000000728,0.043507613832415214,0.1038931813067314,0.9129782445611507,0.3538090936464844,0.20482946537629942,-0.20399378661126732,64.07858218183122,26862.8,26107.5,0.7341453726995902,0.7531317980646586,2.0797389543170053,-0.3966729390371669,1.0,0.7475021218934708,1,1.0,0.7475021218934708,1
1h,BTC_USDT,PFR,long,2023-09-15T08:00:00+00:00,2023-09-15T09:00:00+00:00,2023-09-15T11:00:00+00:00,28728,28729,28731,26626.1,26523.100000000002,102.99999999999636,2.0,26832.09999999999,loss,sl,1,3,26578.5375,26189.475,1.4855681528552978,1.6400672407522545,0.05888650963597157,121.38805970712005,0.4560203602957288,102.79999999999927,0.3861903151883965,64.59999999999854,0.2426837972876462,7.0,31.200000000000728,0.026297005898042753,0.11720951200270757,0.9319066147859917,0.24327418431595582,0.15727766657134268,0.06164810958328992,58.293177724315264,26862.8,26431.8,0.43433874709976966,0.9158871482775434,0.7032570720162317,-0.5954561939142504,14.0,0.9075747874383879,1,14.0,0.9075747874383879,1
1h,BTC_USDT,PFR,long,2023-09-18T14:00:00+00:00,2023-09-18T15:00:00+00:00,2023-09-18T17:00:00+00:00,28806,28807,28809,27281.8,27115.100000000002,166.6999999999971,2.0,27615.199999999993,loss,sl,1,3,27052.3375,26566.921250000003,1.8271452888053346,2.5587411638825013,0.2915490683275406,139.65324851149242,0.5125510557663585,166.5,0.6110831770452936,6.400000000001455,0.023489083081626234,35.0,125.09999999999854,0.12845592310261428,0.4591381708610531,0.7897897897897898,0.023494601748152988,0.22806946554496665,1.4453524954856078,75.94650532376501,27397.0,26365.8,0.8542474786656331,0.551626435494938,3.233052076031231,0.2672407925165318,2.0,0.5486002117020085,1,2.0,0.5486002117020085,1
1h,BTC_USDT,PFR,long,2023-09-19T14:00:00+00:00,2023-09-19T15:00:00+00:00,2023-09-20T19:00:00+00:00,28830,28831,28859,27188.8,26867.9,320.8999999999978,2.0,27830.599999999995,loss,sl,1,29,27098.25,26696.817499999997,1.5036717391501915,1.7113743988398746,0.15499729318656924,186.38119628586355,0.6863933691757055,320.7000000000007,1.1810545155908798,194.40000000000146,0.7159245333048588,35.0,91.29999999999927,0.12889587790982446,0.3362341043761965,0.8908637355784225,0.7210869718427437,-0.2582280340875709,-0.4578680724083961,58.11405485640697,27468.0,26653.3,0.6142138210384203,1.1574849836302208,1.8428427801736096,1.6900501509122206,5.0,1.1442405708460728,1,5.0,1.1442405708460728,1
1h,BTC_USDT,DL,long,2023-09-28T03:00:00+00:00,2023-09-28T04:00:00+00:00,2023-09-28T07:00:00+00:00,29035,29036,29039,26379.1,26325.7,53.39999999999782,2.0,26485.899999999994,win,tp,1,4,26349.712499999998,26263.79125,0.3271471707269202,0.3807856567547188,0.0251765678695677,123.57436267005549,0.4687274318195992,53.20000000000073,0.2017918509471348,8.200000000000728,0.03110325522117725,7.0,38.0,0.026551559335148956,0.1441370363908086,0.7142857142857045,-0.03109358410435803,-0.2478310057398403,0.15804150109033355,52.508641340258556,26848.0,26100.1,0.35258724428399546,1.836609290011306,1.000235170954114,-0.6405348936443873,15.0,1.8034862932062006,1,15.0,1.8034862932062006,1
1h,BTC_USDT,PFR,long,2023-09-30T13:00:00+00:00,2023-09-30T14:00:00+00:00,2023-10-01T07:00:00+00:00,29093,29094,29111,26971.899999999998,26890.300000000003,81.5999999999949,2.0,27135.099999999988,win,tp,1,18,26931.1625,26727.091249999998,0.7635370721458546,0.8789162569271444,0.01752466434240244,74.33797240590425,0.27571386546214766,81.39999999999782,0.30190638676655224,47.79999999999927,0.1772865514427686,9.799999999999272,23.799999999999272,0.03634745196943577,0.08827238335434787,0.8796068796068853,0.17760141486649061,-0.015575053214766932,0.16829700520495372,56.48182495114773,26987.0,26731.7,0.9020759890325105,0.0927230917587716,0.8541651212818014,0.5969421825173192,2.0,0.09263719568681217,1,2.0,0.09263719568681217,1
1h,BTC_USDT,DL,long,2023-10-02T01:00:00+00:00,2023-10-02T02:00:00+00:00,2023-10-02T07:00:00+00:00,29129,29130,29135,27956.899999999998,27812.7,144.1999999999971,2.0,28245.299999999992,win,tp,1,6,27528.5875,27046.336250000004,1.783055736430835,3.184031071860966,0.3788408134014232,158.32118670196874,0.567306948676767,144.0,0.5159903251814029,13.200000000000728,0.0472991131416312,36.099999999998545,94.70000000000073,0.1293559079100548,0.33933530412971685,0.657638888888894,-0.04727675165737688,-0.2854856113822746,3.003650295087046,81.65960404639152,28339.7,27015.0,0.6737374499886764,1.5486876287736298,3.1980650362805694,-0.25229852479622,3.0,1.5250690727142513,1,3.0,1.5250690727142513,1
1h,BTC_USDT,PFR,long,2023-10-15T07:00:00+00:00,2023-10-15T08:00:00+00:00,2023-10-15T09:00:00+00:00,29447,29448,29449,26872.8,26858.600000000002,14.19999999999709,2.0,26901.199999999993,win,tp,1,2,26867.0375,26818.25,0.18191902901941231,0.20266050171058345,0.0168387130385516,45.19524610008728,0.1681833767483879,14.0,0.0520976756994113,4.19999999999709,0.015629302709812557,0.10000000000218279,9.700000000000728,0.0003721262550039177,0.03609624673459482,0.9928571428569869,0.015631745842692446,-0.001860596656133584,0.00744307905293784,52.61459965720112,26937.9,26774.4,0.6006116207950892,0.24299844451226496,0.36542798240585983,-1.0699896208198378,34.0,0.9147993967707404,1,34.0,0.9147993967707404,1
1h,BTC_USDT,PFR,long,2023-10-15T23:00:00+00:00,2023-10-16T00:00:00+00:00,2023-10-16T05:00:00+00:00,29463,29464,29469,27141.199999999997,27018.7,122.49999999999636,2.0,27386.19999999999,win,tp,1,6,27068.162500000002,26853.9625,0.7976476469720278,1.0644146092033822,0.1170789762636477,96.61905450653103,0.3560050350648532,122.29999999999927,0.45062970250333195,54.099999999998545,0.19933824125453595,1.2999999999992724,66.90000000000146,0.004790013190956722,0.24650144805783925,0.9893704006541351,0.19973639226602558,-0.1985746751097639,0.34607449475341223,67.80198489046461,27320.0,26792.6,0.6583238528631016,0.6639695207776061,1.279301984539314,0.40620622040300336,3.0,0.6595900439238679,1,3.0,0.6595900439238679,1
